Chile,  Exposures (Lexis triangle)	Last modified: 18 Apr 2022;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1994   67      1926    19317.45    16461.79    35779.24
 1994   68      1926    18964.55    16048.05    35012.60
 1994   68      1925    16395.63    13560.87    29956.50
 1994   69      1925    16163.81    13293.65    29457.46
 1994   69      1924    15513.81    12970.23    28484.04
 1994   70      1924    15254.45    12692.99    27947.44
 1994   70      1923    14169.98    11319.08    25489.06
 1994   71      1923    14026.32    11137.61    25163.93
 1994   71      1922    13089.25    10349.71    23438.96
 1994   72      1922    12894.14    10111.06    23005.20
 1994   72      1921    13516.17    10262.65    23778.83
 1994   73      1921    13277.14     9980.99    23258.13
 1994   73      1920    11767.80     9409.10    21176.89
 1994   74      1920    11551.97     9114.17    20666.14
 1994   74      1919    12886.84     9620.58    22507.42
 1994   75      1919    12572.15     9268.69    21840.84
 1994   75      1918    10944.89     7870.19    18815.09
 1994   76      1918    10684.62     7573.92    18258.54
 1994   76      1917    10644.84     7444.19    18089.03
 1994   77      1917    10395.77     7166.43    17562.20
 1994   77      1916    10209.23     7033.63    17242.86
 1994   78      1916     9921.68     6742.89    16664.56
 1994   78      1915     9242.48     6321.12    15563.60
 1994   79      1915     8992.98     6038.49    15031.47
 1994   79      1914     8453.81     5769.80    14223.61
 1994   80      1914     8868.04     5543.96    14412.01
 1994   80      1913     8714.53     5354.09    14068.62
 1994   81      1913     8356.33     5023.84    13380.18
 1994   81      1912     7700.89     4554.06    12254.94
 1994   82      1912     7361.84     4268.34    11630.17
 1994   82      1911     6811.10     4046.55    10857.65
 1994   83      1911     6479.22     3759.36    10238.58
 1994   83      1910     6015.15     3466.95     9482.10
 1994   84      1910     5686.91     3195.37     8882.28
 1994   84      1909     5209.21     2862.23     8071.44
 1994   85      1909     4889.66     2629.13     7518.79
 1994   85      1908     4451.83     2392.99     6844.81
 1994   86      1908     4151.65     2173.71     6325.37
 1994   86      1907     3817.50     1981.58     5799.08
 1994   87      1907     3533.51     1783.99     5317.49
 1994   87      1906     3303.42     1560.30     4863.71
 1994   88      1906     3030.65     1397.17     4427.82
 1994   88      1905     2709.85     1218.51     3928.37
 1994   89      1905     2460.55     1079.24     3539.80
 1994   89      1904     2140.58      955.32     3095.90
 1994   90      1904     1921.40      837.74     2759.13
 1994   90      1903     1730.49      743.00     2473.49
 1994   91      1903     1545.15      643.87     2189.02
 1994   91      1902     1379.46      574.14     1953.60
 1994   92      1902     1218.60      491.37     1709.97
 1994   92      1901     1056.23      432.39     1488.61
 1994   93      1901      925.85      368.67     1294.52
 1994   93      1900      805.28      318.71     1123.99
 1994   94      1900      698.97      268.62      967.58
 1994   94      1899      570.26      216.40      786.67
 1994   95      1899      486.16      182.63      668.79
 1994   95      1898      395.08      127.89      522.97
 1994   96      1898      330.98      106.62      437.60
 1994   96      1897      290.81       84.29      375.10
 1994   97      1897      244.25       68.51      312.76
 1994   97      1896      199.78       58.66      258.44
 1994   98      1896      169.66       46.62      216.28
 1994   98      1895      131.79       41.22      173.01
 1994   99      1895      108.70       32.78      141.47
 1994   99      1894       87.15       21.94      109.09
 1994   100     1894       68.26       17.17       85.42
 1994   100     1893       53.32       14.59       67.91
 1994   101     1893       40.74       12.07       52.81
 1994   101     1892       34.02       11.52       45.54
 1994   102     1892       27.59        8.85       36.44
 1994   102     1891       23.15        6.19       29.35
 1994   103     1891       18.59        4.82       23.40
 1994   103     1890       15.11        4.10       19.20
 1994   104     1890       10.86        3.95       14.80
 1994   104     1889       11.30        2.67       13.97
 1994   105     1889        8.51        2.67       11.18
 1994   105     1888        7.03        1.45        8.47
 1994   106     1888        5.06        1.26        6.31
 1994   106     1887        4.04        1.48        5.52
 1994   107     1887        2.91        0.96        3.87
 1994   107     1886        2.27        1.30        3.56
 1994   108     1886        1.96        0.82        2.78
 1994   108     1885        1.50        0.37        1.87
 1994   109     1885        1.14        0.22        1.36
 1994   109     1884        0.81        0.28        1.08
 1994   110+       .        3.46        1.72        5.18
 1995    0      1995    64473.11    67351.75   131824.86
 1995    0      1994    66868.60    69601.49   136470.09
 1995    1      1994    65471.74    68122.20   133593.93
 1995    1      1993    66634.30    69711.79   136346.09
 1995    2      1993    66144.74    69163.17   135307.90
 1995    2      1992    67963.79    70812.43   138776.22
 1995    3      1992    67824.49    70606.72   138431.21
 1995    3      1991    68438.18    71472.50   139910.68
 1995    4      1991    68971.64    71978.09   140949.72
 1995    4      1990    67969.16    71002.41   138971.57
 1995    5      1990    68593.38    71638.73   140232.11
 1995    5      1989    71258.09    74160.98   145419.07
 1995    6      1989    70593.26    73440.90   144034.17
 1995    6      1988    72931.60    76003.32   148934.91
 1995    7      1988    70498.23    73445.02   143943.25
 1995    7      1987    73452.60    76756.32   150208.92
 1995    8      1987    70834.61    73947.67   144782.28
 1995    8      1986    65250.66    67342.72   132593.39
 1995    9      1986    64216.90    66168.51   130385.41
 1995    9      1985    61806.97    63848.19   125655.16
 1995   10      1985    60405.39    62499.09   122904.47
 1995   10      1984    61039.51    63441.67   124481.18
 1995   11      1984    58829.33    61271.79   120101.12
 1995   11      1983    60159.36    62288.36   122447.73
 1995   12      1983    60135.95    62403.70   122539.65
 1995   12      1982    61968.50    63553.32   125521.83
 1995   13      1982    63362.70    64934.05   128296.74
 1995   13      1981    64817.42    66607.27   131424.69
 1995   14      1981    62754.98    64353.45   127108.43
 1995   14      1980    60090.41    62410.49   122500.90
 1995   15      1980    60574.75    62861.51   123436.26
 1995   15      1979    59408.95    61001.18   120410.13
 1995   16      1979    59238.21    60835.05   120073.26
 1995   16      1978    57963.30    59090.49   117053.79
 1995   17      1978    57526.29    58570.61   116096.91
 1995   17      1977    57649.90    59401.13   117051.03
 1995   18      1977    57246.10    58814.37   116060.46
 1995   18      1976    56376.01    57436.94   113812.95
 1995   19      1976    57155.79    57986.31   115142.11
 1995   19      1975    58624.66    59696.78   118321.45
 1995   20      1975    60186.52    60998.78   121185.30
 1995   20      1974    62540.18    64116.48   126656.66
 1995   21      1974    61593.19    62928.68   124521.87
 1995   21      1973    62831.12    64188.44   127019.56
 1995   22      1973    61925.52    63122.75   125048.27
 1995   22      1972    61180.29    60581.58   121761.88
 1995   23      1972    61261.13    60649.49   121910.62
 1995   23      1971    62531.35    61394.75   123926.10
 1995   24      1971    59491.01    58447.51   117938.51
 1995   24      1970    60958.17    60407.74   121365.91
 1995   25      1970    58491.19    57904.96   116396.16
 1995   25      1969    60382.06    59677.93   120059.99
 1995   26      1969    60694.42    59923.17   120617.58
 1995   26      1968    60867.40    59542.97   120410.37
 1995   27      1968    61388.65    60141.33   121529.98
 1995   27      1967    61523.52    59695.12   121218.64
 1995   28      1967    61323.13    59525.41   120848.54
 1995   28      1966    62713.10    60235.45   122948.56
 1995   29      1966    60694.89    58318.80   119013.69
 1995   29      1965    63900.32    61255.64   125155.96
 1995   30      1965    62451.89    59871.96   122323.85
 1995   30      1964    65187.55    62618.46   127806.01
 1995   31      1964    62396.06    59879.08   122275.13
 1995   31      1963    62932.74    61106.57   124039.31
 1995   32      1963    62088.25    60346.59   122434.84
 1995   32      1962    63889.89    61424.16   125314.05
 1995   33      1962    60806.62    58518.95   119325.57
 1995   33      1961    62650.45    59680.98   122331.42
 1995   34      1961    60105.98    57212.40   117318.38
 1995   34      1960    59166.74    56932.54   116099.28
 1995   35      1960    55800.51    53768.26   109568.77
 1995   35      1959    61476.50    58654.84   120131.34
 1995   36      1959    59277.08    56647.71   115924.79
 1995   36      1958    56245.10    54572.75   110817.86
 1995   37      1958    53247.20    51529.70   104776.91
 1995   37      1957    51921.93    49830.78   101752.71
 1995   38      1957    49804.79    47828.40    97633.20
 1995   38      1956    52203.81    49409.21   101613.03
 1995   39      1956    48777.47    46208.70    94986.16
 1995   39      1955    50811.01    47900.68    98711.69
 1995   40      1955    46672.91    44061.95    90734.86
 1995   40      1954    49115.62    46319.68    95435.29
 1995   41      1954    45414.99    42923.52    88338.51
 1995   41      1953    47220.07    44937.64    92157.72
 1995   42      1953    43696.97    41671.62    85368.60
 1995   42      1952    44560.17    42429.26    86989.44
 1995   43      1952    40508.61    38571.45    79080.06
 1995   43      1951    42394.17    39513.76    81907.93
 1995   44      1951    39488.65    36819.73    76308.38
 1995   44      1950    40134.68    39046.16    79180.84
 1995   45      1950    37613.48    36648.05    74261.53
 1995   45      1949    44201.61    42203.90    86405.51
 1995   46      1949    40782.20    38989.51    79771.71
 1995   46      1948    38363.66    36167.16    74530.82
 1995   47      1948    35579.89    33573.41    69153.30
 1995   47      1947    35748.89    33300.29    69049.17
 1995   48      1947    33708.73    31460.36    65169.09
 1995   48      1946    33713.21    31278.06    64991.28
 1995   49      1946    33587.25    31237.58    64824.83
 1995   49      1945    33929.90    32556.32    66486.22
 1995   50      1945    33739.75    32399.25    66139.00
 1995   50      1944    33241.59    31476.86    64718.45
 1995   51      1944    33005.33    31268.69    64274.02
 1995   51      1943    31955.13    30186.57    62141.70
 1995   52      1943    31803.19    30038.28    61841.47
 1995   52      1942    30660.09    28404.09    59064.18
 1995   53      1942    30566.66    28239.85    58806.51
 1995   53      1941    30146.78    27190.84    57337.62
 1995   54      1941    30044.79    27011.53    57056.31
 1995   54      1940    27515.27    26289.82    53805.09
 1995   55      1940    27337.37    26063.86    53401.23
 1995   55      1939    29475.87    27506.71    56982.58
 1995   56      1939    29301.33    27280.02    56581.34
 1995   56      1938    25470.95    23066.35    48537.29
 1995   57      1938    25391.07    22976.98    48368.05
 1995   57      1937    25095.48    22302.76    47398.24
 1995   58      1937    25077.13    22330.90    47408.02
 1995   58      1936    24568.08    21598.52    46166.60
 1995   59      1936    24771.10    21743.10    46514.20
 1995   59      1935    22926.72    20876.11    43802.83
 1995   60      1935    22806.30    20694.99    43501.30
 1995   60      1934    22212.45    20038.18    42250.63
 1995   61      1934    22105.41    19901.10    42006.52
 1995   61      1933    21824.58    19384.19    41208.77
 1995   62      1933    21560.94    19051.86    40612.81
 1995   62      1932    22234.26    18933.30    41167.56
