PopName,Area,Year,YearReg,Month,VitalStat,RefCode,Access,Births,NoteCode1,NoteCode2,NoteCode3,LDB
AUS,1,2001,2001,TOT,1,42,O,246504,.,.,.,0
AUS,1,2001,2001,TOT,1,33,O,248875,.,.,.,0
AUS,1,2001,2001,TOT,1,63,O,251548,.,.,.,1
AUS,1,2002,2002,1,1,42,O,21019,.,.,.,0
AUS,1,2002,2002,1,1,33,O,21245,.,.,.,0
AUS,1,2002,2002,1,1,63,O,21516,.,.,.,1
AUS,1,2002,2002,2,1,42,O,19535,.,.,.,0
AUS,1,2002,2002,2,1,33,O,19757,.,.,.,0
AUS,1,2002,2002,2,1,63,O,19996,.,.,.,1
AUS,1,2002,2002,3,1,42,O,21295,.,.,.,0
AUS,1,2002,2002,3,1,33,O,21539,.,.,.,0
AUS,1,2002,2002,3,1,63,O,21799,.,.,.,1
AUS,1,2002,2002,4,1,42,O,20400,.,.,.,0
AUS,1,2002,2002,4,1,33,O,20658,.,.,.,0
AUS,1,2002,2002,4,1,63,O,20903,.,.,.,1
AUS,1,2002,2002,5,1,42,O,20996,.,.,.,0
AUS,1,2002,2002,5,1,33,O,21257,.,.,.,0
AUS,1,2002,2002,5,1,63,O,21493,.,.,.,1
AUS,1,2002,2002,6,1,42,O,19854,.,.,.,0
AUS,1,2002,2002,6,1,33,O,20111,.,.,.,0
AUS,1,2002,2002,6,1,63,O,20352,.,.,.,1
AUS,1,2002,2002,7,1,42,O,21135,.,.,.,0
AUS,1,2002,2002,7,1,33,O,21382,.,.,.,0
AUS,1,2002,2002,7,1,63,O,21619,.,.,.,1
AUS,1,2002,2002,8,1,42,O,20900,.,.,.,0
AUS,1,2002,2002,8,1,33,O,21134,.,.,.,0
AUS,1,2002,2002,8,1,63,O,21388,.,.,.,1
AUS,1,2002,2002,9,1,42,O,21236,.,.,.,0
AUS,1,2002,2002,9,1,33,O,21485,.,.,.,0
AUS,1,2002,2002,9,1,63,O,21704,.,.,.,1
AUS,1,2002,2002,10,1,42,O,21503,.,.,.,0
AUS,1,2002,2002,10,1,33,O,21748,.,.,.,0
AUS,1,2002,2002,10,1,63,O,22011,.,.,.,1
AUS,1,2002,2002,11,1,42,O,19656,.,.,.,0
AUS,1,2002,2002,11,1,33,O,19887,.,.,.,0
AUS,1,2002,2002,11,1,63,O,20125,.,.,.,1
AUS,1,2002,2002,12,1,42,O,19985,.,.,.,0
AUS,1,2002,2002,12,1,33,O,20251,.,.,.,0
AUS,1,2002,2002,12,1,63,O,20487,.,.,.,1
AUS,1,2002,2002,TOT,1,42,O,247514,.,.,.,0
AUS,1,2002,2002,TOT,1,33,O,250454,.,.,.,0
AUS,1,2002,2002,TOT,1,63,O,253393,.,.,.,1
AUS,1,2003,2003,1,1,42,O,20442,.,.,.,0
AUS,1,2003,2003,1,1,33,O,20664,.,.,.,0
AUS,1,2003,2003,1,1,63,O,20879,.,.,.,1
AUS,1,2003,2003,2,1,42,O,18958,.,.,.,0
AUS,1,2003,2003,2,1,33,O,19226,.,.,.,0
AUS,1,2003,2003,2,1,63,O,19450,.,.,.,1
AUS,1,2003,2003,3,1,42,O,20914,.,.,.,0
AUS,1,2003,2003,3,1,33,O,21179,.,.,.,0
AUS,1,2003,2003,3,1,63,O,21419,.,.,.,1
AUS,1,2003,2003,4,1,42,O,20058,.,.,.,0
AUS,1,2003,2003,4,1,33,O,20335,.,.,.,0
AUS,1,2003,2003,4,1,63,O,20567,.,.,.,1
AUS,1,2003,2003,5,1,42,O,20886,.,.,.,0
AUS,1,2003,2003,5,1,33,O,21192,.,.,.,0
AUS,1,2003,2003,5,1,63,O,21423,.,.,.,1
AUS,1,2003,2003,6,1,42,O,20748,.,.,.,0
AUS,1,2003,2003,6,1,33,O,21006,.,.,.,0
AUS,1,2003,2003,6,1,63,O,21231,.,.,.,1
AUS,1,2003,2003,7,1,42,O,21436,.,.,.,0
AUS,1,2003,2003,7,1,33,O,21713,.,.,.,0
AUS,1,2003,2003,7,1,63,O,21941,.,.,.,1
AUS,1,2003,2003,8,1,42,O,21139,.,.,.,0
AUS,1,2003,2003,8,1,33,O,21399,.,.,.,0
AUS,1,2003,2003,8,1,63,O,21633,.,.,.,1
AUS,1,2003,2003,9,1,42,O,21614,.,.,.,0
AUS,1,2003,2003,9,1,33,O,21888,.,.,.,0
AUS,1,2003,2003,9,1,63,O,22102,.,.,.,1
AUS,1,2003,2003,10,1,42,O,22047,.,.,.,0
AUS,1,2003,2003,10,1,33,O,22339,.,.,.,0
AUS,1,2003,2003,10,1,63,O,22568,.,.,.,1
AUS,1,2003,2003,11,1,42,O,19267,.,.,.,0
AUS,1,2003,2003,11,1,33,O,19561,.,.,.,0
AUS,1,2003,2003,11,1,63,O,19787,.,.,.,1
AUS,1,2003,2003,12,1,42,O,20216,.,.,.,0
AUS,1,2003,2003,12,1,33,O,20544,.,.,.,0
AUS,1,2003,2003,12,1,63,O,20776,.,.,.,1
AUS,1,2003,2003,TOT,1,42,O,247725,.,.,.,0
AUS,1,2003,2003,TOT,1,33,O,251046,.,.,.,0
AUS,1,2003,2003,TOT,1,63,O,253776,.,.,.,1
AUS,1,2004,2004,1,1,47,O,21446,.,.,.,0
AUS,1,2004,2004,1,1,42,O,21045,.,.,.,0
AUS,1,2004,2004,1,1,33,O,21410,.,.,.,0
AUS,1,2004,2004,1,1,63,O,21651,.,.,.,1
AUS,1,2004,2004,2,1,47,O,20128,.,.,.,0
AUS,1,2004,2004,2,1,42,O,19796,.,.,.,0
AUS,1,2004,2004,2,1,33,O,20086,.,.,.,0
AUS,1,2004,2004,2,1,63,O,20352,.,.,.,1
AUS,1,2004,2004,3,1,47,O,22174,.,.,.,0
AUS,1,2004,2004,3,1,42,O,21791,.,.,.,0
AUS,1,2004,2004,3,1,33,O,22123,.,.,.,0
AUS,1,2004,2004,3,1,63,O,22379,.,.,.,1
AUS,1,2004,2004,4,1,47,O,21234,.,.,.,0
AUS,1,2004,2004,4,1,42,O,20881,.,.,.,0
AUS,1,2004,2004,4,1,33,O,21187,.,.,.,0
AUS,1,2004,2004,4,1,63,O,21409,.,.,.,1
AUS,1,2004,2004,5,1,47,O,20792,.,.,.,0
AUS,1,2004,2004,5,1,42,O,20452,.,.,.,0
AUS,1,2004,2004,5,1,33,O,20755,.,.,.,0
AUS,1,2004,2004,5,1,63,O,20971,.,.,.,1
AUS,1,2004,2004,6,1,47,O,19426,.,.,.,0
AUS,1,2004,2004,6,1,42,O,19136,.,.,.,0
AUS,1,2004,2004,6,1,33,O,19393,.,.,.,0
AUS,1,2004,2004,6,1,63,O,19608,.,.,.,1
AUS,1,2004,2004,7,1,47,O,22256,.,.,.,0
AUS,1,2004,2004,7,1,42,O,21903,.,.,.,0
AUS,1,2004,2004,7,1,33,O,22219,.,.,.,0
AUS,1,2004,2004,7,1,63,O,22422,.,.,.,1
AUS,1,2004,2004,8,1,47,O,21106,.,.,.,0
AUS,1,2004,2004,8,1,42,O,20800,.,.,.,0
AUS,1,2004,2004,8,1,33,O,21061,.,.,.,0
AUS,1,2004,2004,8,1,63,O,21287,.,.,.,1
AUS,1,2004,2004,9,1,47,O,21734,.,.,.,0
AUS,1,2004,2004,9,1,42,O,21408,.,.,.,0
AUS,1,2004,2004,9,1,33,O,21689,.,.,.,0
AUS,1,2004,2004,9,1,63,O,21906,.,.,.,1
AUS,1,2004,2004,10,1,47,O,21178,.,.,.,0
AUS,1,2004,2004,10,1,42,O,20874,.,.,.,0
AUS,1,2004,2004,10,1,33,O,21142,.,.,.,0
AUS,1,2004,2004,10,1,63,O,21348,.,.,.,1
AUS,1,2004,2004,11,1,47,O,20333,.,.,.,0
AUS,1,2004,2004,11,1,42,O,19985,.,.,.,0
AUS,1,2004,2004,11,1,33,O,20277,.,.,.,0
AUS,1,2004,2004,11,1,63,O,20494,.,.,.,1
AUS,1,2004,2004,12,1,47,O,20331,.,.,.,0
AUS,1,2004,2004,12,1,42,O,20000,.,.,.,0
AUS,1,2004,2004,12,1,33,O,20280,.,.,.,0
AUS,1,2004,2004,12,1,63,O,20496,.,.,.,1
AUS,1,2004,2004,TOT,1,42,O,248071,.,.,.,0
AUS,1,2004,2004,TOT,1,33,O,251622,.,.,.,0
AUS,1,2004,2004,TOT,1,63,O,254323,.,.,.,1
AUS,1,2005,2005,1,1,50,O,21262,.,.,.,0
AUS,1,2005,2005,1,1,47,O,21205,.,.,.,0
AUS,1,2005,2005,1,1,42,O,20954,.,.,.,0
AUS,1,2005,2005,1,1,33,O,21166,.,.,.,0
AUS,1,2005,2005,1,1,63,O,21380,.,.,.,1
AUS,1,2005,2005,2,1,50,O,20348,.,.,.,0
AUS,1,2005,2005,2,1,47,O,20292,.,.,.,0
AUS,1,2005,2005,2,1,42,O,20010,.,.,.,0
AUS,1,2005,2005,2,1,33,O,20260,.,.,.,0
AUS,1,2005,2005,2,1,63,O,20464,.,.,.,1
AUS,1,2005,2005,3,1,50,O,23391,.,.,.,0
AUS,1,2005,2005,3,1,47,O,23331,.,.,.,0
AUS,1,2005,2005,3,1,42,O,23026,.,.,.,0
AUS,1,2005,2005,3,1,33,O,23284,.,.,.,0
AUS,1,2005,2005,3,1,63,O,23534,.,.,.,1
AUS,1,2005,2005,4,1,50,O,22445,.,.,.,0
AUS,1,2005,2005,4,1,47,O,22393,.,.,.,0
AUS,1,2005,2005,4,1,42,O,22091,.,.,.,0
AUS,1,2005,2005,4,1,33,O,22354,.,.,.,0
AUS,1,2005,2005,4,1,63,O,22594,.,.,.,1
AUS,1,2005,2005,5,1,50,O,22644,.,.,.,0
AUS,1,2005,2005,5,1,47,O,22598,.,.,.,0
AUS,1,2005,2005,5,1,42,O,22271,.,.,.,0
AUS,1,2005,2005,5,1,33,O,22555,.,.,.,0
AUS,1,2005,2005,5,1,63,O,22796,.,.,.,1
AUS,1,2005,2005,6,1,50,O,22140,.,.,.,0
AUS,1,2005,2005,6,1,47,O,22097,.,.,.,0
AUS,1,2005,2005,6,1,42,O,21830,.,.,.,0
AUS,1,2005,2005,6,1,33,O,22064,.,.,.,0
AUS,1,2005,2005,6,1,63,O,22264,.,.,.,1
AUS,1,2005,2005,7,1,50,O,22518,.,.,.,0
AUS,1,2005,2005,7,1,47,O,22473,.,.,.,0
AUS,1,2005,2005,7,1,42,O,22115,.,.,.,0
AUS,1,2005,2005,7,1,33,O,22422,.,.,.,0
AUS,1,2005,2005,7,1,63,O,22649,.,.,.,1
AUS,1,2005,2005,8,1,50,O,22825,.,.,.,0
AUS,1,2005,2005,8,1,47,O,22781,.,.,.,0
AUS,1,2005,2005,8,1,42,O,22442,.,.,.,0
AUS,1,2005,2005,8,1,33,O,22728,.,.,.,0
AUS,1,2005,2005,8,1,63,O,22974,.,.,.,1
AUS,1,2005,2005,9,1,50,O,23294,.,.,.,0
AUS,1,2005,2005,9,1,47,O,23250,.,.,.,0
AUS,1,2005,2005,9,1,42,O,22887,.,.,.,0
AUS,1,2005,2005,9,1,33,O,23203,.,.,.,0
AUS,1,2005,2005,9,1,63,O,23423,.,.,.,1
AUS,1,2005,2005,10,1,50,O,22998,.,.,.,0
AUS,1,2005,2005,10,1,47,O,22939,.,.,.,0
AUS,1,2005,2005,10,1,42,O,22587,.,.,.,0
AUS,1,2005,2005,10,1,33,O,22891,.,.,.,0
AUS,1,2005,2005,10,1,63,O,23132,.,.,.,1
AUS,1,2005,2005,11,1,50,O,21509,.,.,.,0
AUS,1,2005,2005,11,1,47,O,21467,.,.,.,0
AUS,1,2005,2005,11,1,42,O,21096,.,.,.,0
AUS,1,2005,2005,11,1,33,O,21421,.,.,.,0
AUS,1,2005,2005,11,1,63,O,21623,.,.,.,1
AUS,1,2005,2005,12,1,50,O,22041,.,.,.,0
AUS,1,2005,2005,12,1,47,O,21987,.,.,.,0
AUS,1,2005,2005,12,1,42,O,21571,.,.,.,0
AUS,1,2005,2005,12,1,33,O,21925,.,.,.,0
AUS,1,2005,2005,12,1,63,O,22178,.,.,.,1
AUS,1,2005,2005,TOT,1,42,O,262880,.,.,.,0
AUS,1,2005,2005,TOT,1,33,O,266273,.,.,.,0
AUS,1,2005,2005,TOT,1,63,O,269011,.,.,.,1
AUS,1,2006,2006,1,1,50,O,22395,.,.,.,0
AUS,1,2006,2006,1,1,47,O,22341,.,.,.,0
AUS,1,2006,2006,1,1,42,O,21937,.,.,.,0
AUS,1,2006,2006,1,1,33,O,22281,.,.,.,0
AUS,1,2006,2006,1,1,55,O,22422,.,.,.,0
AUS,1,2006,2006,1,1,63,O,22537,.,.,.,1
AUS,1,2006,2006,2,1,50,O,20767,.,.,.,0
AUS,1,2006,2006,2,1,47,O,20718,.,.,.,0
AUS,1,2006,2006,2,1,42,O,20302,.,.,.,0
AUS,1,2006,2006,2,1,33,O,20676,.,.,.,0
AUS,1,2006,2006,2,1,55,O,20812,.,.,.,0
AUS,1,2006,2006,2,1,63,O,20897,.,.,.,1
AUS,1,2006,2006,3,1,50,O,22855,.,.,.,0
AUS,1,2006,2006,3,1,47,O,22790,.,.,.,0
AUS,1,2006,2006,3,1,42,O,22351,.,.,.,0
AUS,1,2006,2006,3,1,33,O,22734,.,.,.,0
AUS,1,2006,2006,3,1,55,O,22890,.,.,.,0
AUS,1,2006,2006,3,1,63,O,22996,.,.,.,1
AUS,1,2006,2006,4,1,50,O,22164,.,.,.,0
AUS,1,2006,2006,4,1,47,O,22113,.,.,.,0
AUS,1,2006,2006,4,1,42,O,21654,.,.,.,0
AUS,1,2006,2006,4,1,33,O,22052,.,.,.,0
AUS,1,2006,2006,4,1,55,O,22193,.,.,.,0
AUS,1,2006,2006,4,1,63,O,22309,.,.,.,1
AUS,1,2006,2006,5,1,50,O,23068,.,.,.,0
AUS,1,2006,2006,5,1,47,O,23008,.,.,.,0
AUS,1,2006,2006,5,1,42,O,22513,.,.,.,0
AUS,1,2006,2006,5,1,33,O,22957,.,.,.,0
AUS,1,2006,2006,5,1,55,O,23088,.,.,.,0
AUS,1,2006,2006,5,1,63,O,23200,.,.,.,1
AUS,1,2006,2006,6,1,50,O,22204,.,.,.,0
AUS,1,2006,2006,6,1,47,O,22148,.,.,.,0
AUS,1,2006,2006,6,1,42,O,21723,.,.,.,0
AUS,1,2006,2006,6,1,33,O,22103,.,.,.,0
AUS,1,2006,2006,6,1,55,O,22231,.,.,.,0
AUS,1,2006,2006,6,1,63,O,22315,.,.,.,1
AUS,1,2006,2006,7,1,50,O,23794,.,.,.,0
AUS,1,2006,2006,7,1,47,O,23755,.,.,.,0
AUS,1,2006,2006,7,1,42,O,23237,.,.,.,0
AUS,1,2006,2006,7,1,33,O,23699,.,.,.,0
AUS,1,2006,2006,7,1,55,O,23824,.,.,.,0
AUS,1,2006,2006,7,1,63,O,23940,.,.,.,1
AUS,1,2006,2006,8,1,50,O,24024,.,.,.,0
AUS,1,2006,2006,8,1,47,O,23983,.,.,.,0
AUS,1,2006,2006,8,1,42,O,23428,.,.,.,0
AUS,1,2006,2006,8,1,33,O,23932,.,.,.,0
AUS,1,2006,2006,8,1,55,O,24043,.,.,.,0
AUS,1,2006,2006,8,1,63,O,24146,.,.,.,1
AUS,1,2006,2006,9,1,50,O,24243,.,.,.,0
AUS,1,2006,2006,9,1,47,O,24181,.,.,.,0
AUS,1,2006,2006,9,1,42,O,23577,.,.,.,0
AUS,1,2006,2006,9,1,33,O,24106,.,.,.,0
AUS,1,2006,2006,9,1,55,O,24273,.,.,.,0
AUS,1,2006,2006,9,1,63,O,24390,.,.,.,1
AUS,1,2006,2006,10,1,50,O,24007,.,.,.,0
AUS,1,2006,2006,10,1,47,O,23952,.,.,.,0
AUS,1,2006,2006,10,1,42,O,23237,.,.,.,0
AUS,1,2006,2006,10,1,33,O,23897,.,.,.,0
AUS,1,2006,2006,10,1,55,O,24036,.,.,.,0
AUS,1,2006,2006,10,1,63,O,24150,.,.,.,1
AUS,1,2006,2006,11,1,50,O,22668,.,.,.,0
AUS,1,2006,2006,11,1,47,O,22614,.,.,.,0
AUS,1,2006,2006,11,1,42,O,21767,.,.,.,0
AUS,1,2006,2006,11,1,33,O,22560,.,.,.,0
AUS,1,2006,2006,11,1,55,O,22690,.,.,.,0
AUS,1,2006,2006,11,1,63,O,22806,.,.,.,1
AUS,1,2006,2006,12,1,50,O,22444,.,.,.,0
AUS,1,2006,2006,12,1,47,O,22384,.,.,.,0
AUS,1,2006,2006,12,1,42,O,21519,.,.,.,0
AUS,1,2006,2006,12,1,33,O,22328,.,.,.,0
AUS,1,2006,2006,12,1,55,O,22471,.,.,.,0
AUS,1,2006,2006,12,1,63,O,22591,.,.,.,1
AUS,1,2006,2006,TOT,1,42,O,267245,.,.,.,0
AUS,1,2006,2006,TOT,1,33,O,273325,.,.,.,0
AUS,1,2006,2006,TOT,1,63,O,276277,.,.,.,1
AUS,1,2007,2007,1,1,50,O,24289,.,.,.,0
AUS,1,2007,2007,1,1,47,O,24240,.,.,.,0
AUS,1,2007,2007,1,1,42,O,23498,.,.,.,0
AUS,1,2007,2007,1,1,33,O,24175,.,.,.,0
AUS,1,2007,2007,1,1,55,O,24315,.,.,.,0
AUS,1,2007,2007,1,1,63,O,24397,.,.,.,1
AUS,1,2007,2007,2,1,50,O,22484,.,.,.,0
AUS,1,2007,2007,2,1,47,O,22430,.,.,.,0
AUS,1,2007,2007,2,1,42,O,21702,.,.,.,0
AUS,1,2007,2007,2,1,33,O,22361,.,.,.,0
AUS,1,2007,2007,2,1,55,O,22518,.,.,.,0
AUS,1,2007,2007,2,1,63,O,22638,.,.,.,1
AUS,1,2007,2007,3,1,50,O,25272,.,.,.,0
AUS,1,2007,2007,3,1,47,O,25215,.,.,.,0
AUS,1,2007,2007,3,1,42,O,24331,.,.,.,0
AUS,1,2007,2007,3,1,33,O,25139,.,.,.,0
AUS,1,2007,2007,3,1,55,O,25299,.,.,.,0
AUS,1,2007,2007,3,1,63,O,25405,.,.,.,1
AUS,1,2007,2007,4,1,50,O,23275,.,.,.,0
AUS,1,2007,2007,4,1,47,O,23225,.,.,.,0
AUS,1,2007,2007,4,1,42,O,22456,.,.,.,0
AUS,1,2007,2007,4,1,33,O,23143,.,.,.,0
AUS,1,2007,2007,4,1,55,O,23302,.,.,.,0
AUS,1,2007,2007,4,1,63,O,23411,.,.,.,1
AUS,1,2007,2007,5,1,50,O,24656,.,.,.,0
AUS,1,2007,2007,5,1,47,O,24592,.,.,.,0
AUS,1,2007,2007,5,1,42,O,23719,.,.,.,0
AUS,1,2007,2007,5,1,33,O,24497,.,.,.,0
AUS,1,2007,2007,5,1,55,O,24680,.,.,.,0
AUS,1,2007,2007,5,1,63,O,24788,.,.,.,1
AUS,1,2007,2007,6,1,50,O,23626,.,.,.,0
AUS,1,2007,2007,6,1,47,O,23575,.,.,.,0
AUS,1,2007,2007,6,1,42,O,22762,.,.,.,0
AUS,1,2007,2007,6,1,33,O,23479,.,.,.,0
AUS,1,2007,2007,6,1,55,O,23650,.,.,.,0
AUS,1,2007,2007,6,1,63,O,23750,.,.,.,1
AUS,1,2007,2007,7,1,50,O,24830,.,.,.,0
AUS,1,2007,2007,7,1,47,O,24802,.,.,.,0
AUS,1,2007,2007,7,1,42,O,24350,.,.,.,0
AUS,1,2007,2007,7,1,33,O,24729,.,.,.,0
AUS,1,2007,2007,7,1,55,O,24847,.,.,.,0
AUS,1,2007,2007,7,1,63,O,24908,.,.,.,1
AUS,1,2007,2007,8,1,50,O,25175,.,.,.,0
AUS,1,2007,2007,8,1,47,O,25149,.,.,.,0
AUS,1,2007,2007,8,1,42,O,24722,.,.,.,0
AUS,1,2007,2007,8,1,33,O,25085,.,.,.,0
AUS,1,2007,2007,8,1,55,O,25186,.,.,.,0
AUS,1,2007,2007,8,1,63,O,25235,.,.,.,1
AUS,1,2007,2007,9,1,50,O,24438,.,.,.,0
AUS,1,2007,2007,9,1,47,O,24406,.,.,.,0
AUS,1,2007,2007,9,1,42,O,23972,.,.,.,0
AUS,1,2007,2007,9,1,33,O,24331,.,.,.,0
AUS,1,2007,2007,9,1,55,O,24452,.,.,.,0
AUS,1,2007,2007,9,1,63,O,24502,.,.,.,1
AUS,1,2007,2007,10,1,50,O,25125,.,.,.,0
AUS,1,2007,2007,10,1,47,O,25097,.,.,.,0
AUS,1,2007,2007,10,1,42,O,24701,.,.,.,0
AUS,1,2007,2007,10,1,33,O,25030,.,.,.,0
AUS,1,2007,2007,10,1,55,O,25132,.,.,.,0
AUS,1,2007,2007,10,1,63,O,25186,.,.,.,1
AUS,1,2007,2007,11,1,50,O,23317,.,.,.,0
AUS,1,2007,2007,11,1,47,O,23286,.,.,.,0
AUS,1,2007,2007,11,1,42,O,22903,.,.,.,0
AUS,1,2007,2007,11,1,33,O,23214,.,.,.,0
AUS,1,2007,2007,11,1,55,O,23336,.,.,.,0
AUS,1,2007,2007,11,1,63,O,23375,.,.,.,1
AUS,1,2007,2007,12,1,50,O,22979,.,.,.,0
AUS,1,2007,2007,12,1,47,O,22950,.,.,.,0
AUS,1,2007,2007,12,1,42,O,22571,.,.,.,0
AUS,1,2007,2007,12,1,33,O,22875,.,.,.,0
AUS,1,2007,2007,12,1,55,O,22998,.,.,.,0
AUS,1,2007,2007,12,1,63,O,23053,.,.,.,1
AUS,1,2007,2007,TOT,1,42,O,281687,.,.,.,0
AUS,1,2007,2007,TOT,1,33,O,288058,.,.,.,0
AUS,1,2007,2007,TOT,1,63,O,290648,.,.,.,1
AUS,1,2008,2008,1,1,50,O,24648,.,.,.,0
AUS,1,2008,2008,1,1,47,O,24610,.,.,.,0
AUS,1,2008,2008,1,1,42,O,24250,.,.,.,0
AUS,1,2008,2008,1,1,33,O,24533,.,.,.,0
AUS,1,2008,2008,1,1,55,O,24669,.,.,.,0
AUS,1,2008,2008,1,1,63,O,24726,.,.,.,1
AUS,1,2008,2008,2,1,50,O,23280,.,.,.,0
AUS,1,2008,2008,2,1,47,O,23251,.,.,.,0
AUS,1,2008,2008,2,1,42,O,22913,.,.,.,0
AUS,1,2008,2008,2,1,33,O,23176,.,.,.,0
AUS,1,2008,2008,2,1,55,O,23299,.,.,.,0
AUS,1,2008,2008,2,1,63,O,23351,.,.,.,1
AUS,1,2008,2008,3,1,50,O,24944,.,.,.,0
AUS,1,2008,2008,3,1,47,O,24906,.,.,.,0
AUS,1,2008,2008,3,1,42,O,24573,.,.,.,0
AUS,1,2008,2008,3,1,33,O,24831,.,.,.,0
AUS,1,2008,2008,3,1,55,O,24966,.,.,.,0
AUS,1,2008,2008,3,1,63,O,25027,.,.,.,1
AUS,1,2008,2008,4,1,50,O,23953,.,.,.,0
AUS,1,2008,2008,4,1,47,O,23913,.,.,.,0
AUS,1,2008,2008,4,1,42,O,23541,.,.,.,0
AUS,1,2008,2008,4,1,33,O,23832,.,.,.,0
AUS,1,2008,2008,4,1,55,O,23968,.,.,.,0
AUS,1,2008,2008,4,1,63,O,24026,.,.,.,1
AUS,1,2008,2008,5,1,50,O,24330,.,.,.,0
AUS,1,2008,2008,5,1,47,O,24290,.,.,.,0
AUS,1,2008,2008,5,1,42,O,23883,.,.,.,0
AUS,1,2008,2008,5,1,33,O,24185,.,.,.,0
AUS,1,2008,2008,5,1,55,O,24616,.,.,.,0
AUS,1,2008,2008,5,1,63,O,24403,.,.,.,1
AUS,1,2008,2008,6,1,50,O,23358,.,.,.,0
AUS,1,2008,2008,6,1,47,O,23321,.,.,.,0
AUS,1,2008,2008,6,1,42,O,22951,.,.,.,0
AUS,1,2008,2008,6,1,33,O,23248,.,.,.,0
AUS,1,2008,2008,6,1,55,O,23371,.,.,.,0
AUS,1,2008,2008,6,1,63,O,23420,.,.,.,1
AUS,1,2008,2008,7,1,50,O,25504,.,.,.,0
AUS,1,2008,2008,7,1,47,O,25463,.,.,.,0
AUS,1,2008,2008,7,1,42,O,25079,.,.,.,0
AUS,1,2008,2008,7,1,33,O,25350,.,.,.,0
AUS,1,2008,2008,7,1,55,O,25519,.,.,.,0
